------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.4 Firmware v1.7.2 date format M/d/yyyy at 100 Hz  Filter Normal -----------
Serial Number: TAS1H50200818
Start Time 20:50:00
Start Date 12/7/2023
Epoch Period (hh:mm:ss) 00:00:00
Download Time 20:57:52
Download Date 12/7/2023
Current Memory Address: 0
Current Battery Voltage: 4.17     Mode = 12
--------------------------------------------------
Timestamp,Accelerometer X,Accelerometer Y,Accelerometer Z
12/7/2023 20:50:04.030,-0.164,-1.438,0.336
12/7/2023 20:50:04.040,-0.051,-1.457,0.281
12/7/2023 20:50:04.050,0.035,-1.434,0.172
12/7/2023 20:50:04.060,0.094,-1.395,0.043
12/7/2023 20:50:04.070,0.148,-1.379,-0.074
12/7/2023 20:50:04.080,0.176,-1.371,-0.168
12/7/2023 20:50:04.090,0.219,-1.371,-0.203
12/7/2023 20:50:04.100,0.27,-1.363,-0.184
12/7/2023 20:50:04.110,0.285,-1.355,-0.148
12/7/2023 20:50:04.120,0.281,-1.305,-0.168
12/7/2023 20:50:04.130,0.203,-1.25,-0.262
12/7/2023 20:50:04.140,0.031,-1.203,-0.461
12/7/2023 20:50:04.150,-0.176,-1.148,-0.641
12/7/2023 20:50:04.160,-0.289,-1.074,-0.59
12/7/2023 20:50:04.170,-0.219,-0.984,-0.32
12/7/2023 20:50:04.180,-0.113,-0.875,-0.148
12/7/2023 20:50:04.190,-0.02,-0.809,-0.035
12/7/2023 20:50:04.200,0.047,-0.828,0.09
12/7/2023 20:50:04.210,0.074,-0.902,0.203
12/7/2023 20:50:04.220,0.09,-0.965,0.25
12/7/2023 20:50:04.230,0.105,-0.992,0.242
12/7/2023 20:50:04.240,0.121,-0.984,0.207
12/7/2023 20:50:04.250,0.125,-0.965,0.172
12/7/2023 20:50:04.260,0.109,-0.926,0.125
12/7/2023 20:50:04.270,0.074,-0.887,0.063
12/7/2023 20:50:04.280,0.043,-0.848,0.035
12/7/2023 20:50:04.290,0.02,-0.777,0.047
12/7/2023 20:50:04.300,0.004,-0.703,0.059
12/7/2023 20:50:04.310,-0.027,-0.641,0.063
12/7/2023 20:50:04.320,-0.078,-0.605,0.063
12/7/2023 20:50:04.330,-0.129,-0.605,0.066
12/7/2023 20:50:04.340,-0.18,-0.641,0.066
12/7/2023 20:50:04.350,-0.215,-0.684,0.063
12/7/2023 20:50:04.360,-0.242,-0.719,0.043
